role_id_15,group_id_15,group_name_15,functional_15,role_name_15,group_id_19,group_name_19,privilege_id_19,privilege_name_19,category_id_19,category_name_19,xml_ids_19,score,reasons
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,50,Usuarios,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,54,Usuarios,17,Usuario del Proceso,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_usuario_proceso,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,86,Usuarios,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,90,Usuario,30,Repositorio DVPE.,107,Servicios Corporativos,sicpro_app_repositorio_institucional.group_repositorio_institucional_user,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,95,Usuario,31,Reuniones,105,Gestión de Reuniones,sicpro_app_reuniones.group_reuniones_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,100,Usuario,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,105,Usuario,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,113,Usuarios,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,117,Usuarios,37,Piquera,98,Transportación,sicpro_app_transporte.grupo_app_transporte_piquera_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,126,Usuarios,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,130,Usuarios,41,Instrucciones,97,Capital Humano,sicpro_app_instrucciones.grupo_app_instruciones_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,134,Usuario,43,Operaciones,110,Programa de la Vivienda,sicpro_app_programa_viviendas.grupo_app_vivienda_visualizar,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
142,172,Permiso Especial: Eliminar accesos de usuarios,,Permiso Especial: Eliminar accesos de usuarios,141,Usuarios,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,46,Usuarios,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_usuario,85,ROLE_NAME_PARTIAL;PRIVILEGE_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,36,Usuario,10,Gestor Documental,107,Servicios Corporativos,sicpro_app_gestor_documental.group_document_user,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,38,Usuario,11,Salón de Clases,107,Servicios Corporativos,sicpro_app_salon_clases.grupo_app_salon_clases_usuario,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,41,Usuario,12,Registros de auditoría,115,Registro de auditoría,sicpro_modulo_auditorias.group_auditlog_user,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,47,Ejecutor,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_ejecutor,60,PRIVILEGE_EXACT;IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,90,Usuario,30,Repositorio DVPE.,107,Servicios Corporativos,sicpro_app_repositorio_institucional.group_repositorio_institucional_user,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,95,Usuario,31,Reuniones,105,Gestión de Reuniones,sicpro_app_reuniones.group_reuniones_usuario,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,100,Usuario,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_usuario,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,105,Usuario,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_usuario,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,134,Usuario,43,Operaciones,110,Programa de la Vivienda,sicpro_app_programa_viviendas.grupo_app_vivienda_visualizar,60,ROLE_NAME_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,48,Responsable,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_responsable,50,PRIVILEGE_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,49,Administrador,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_admin,50,PRIVILEGE_EXACT;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,50,Usuarios,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,54,Usuarios,17,Usuario del Proceso,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_usuario_proceso,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,86,Usuarios,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,113,Usuarios,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,117,Usuarios,37,Piquera,98,Transportación,sicpro_app_transporte.grupo_app_transporte_piquera_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,126,Usuarios,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,130,Usuarios,41,Instrucciones,97,Capital Humano,sicpro_app_instrucciones.grupo_app_instruciones_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,141,Usuarios,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_usuario,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,1,Role / User,,,,,base.group_user,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,2,Access Rights,,,,,base.group_erp_manager,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,3,Bypass HTML Field Sanitize,,,,,base.group_sanitize_override,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,4,Role / Administrator,,,,,base.group_system,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,5,Multi Companies,,,,,base.group_multi_company,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,6,Multi Currencies,,,,,base.group_multi_currency,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,7,Technical Features,,,,,base.group_no_one,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,10,Role / Portal,,,,,base.group_portal,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,11,Role / Public,,,,,base.group_public,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,12,Default access for new users,,,,,base.default_user_group,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,13,Technical Documentation,,,,,api_doc.group_allow_doc,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,15,Mail Template Editor,,,,,mail.group_mail_template_editor,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,16,Receive notifications in Odoo,,,,,mail.group_mail_notification_type_inbox,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,25,Menus y Accesos Obsoletos,,,,,sicpro_app_administracion.grupo_app_administracion_obsoletos,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,26,Manage Multiple Units of Measure,,,,,uom.group_uom,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,27,Analytic Accounting,,,,,analytic.group_analytic_accounting,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,32,Use Stages on Project,,,,,project.group_project_stages,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,33,Use Recurring Tasks,,,,,project.group_project_recurring_tasks,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,34,Use Task Dependencies,,,,,project.group_project_task_dependencies,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,35,Use Milestones,,,,,project.group_project_milestone,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,44,Consultas Postgres,,,,,sicpro_modulo_querydb.group_querydeluxe,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,51,Ejecutor,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,55,Todos los Trabajadores,17,Usuario del Proceso,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_usuario_todos,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,87,Ejecutor,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,114,Ejecutor,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,118,Ejecutor,37,Piquera,98,Transportación,sicpro_app_transporte.grupo_app_transporte_piquera_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,127,Ejecutor,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,131,Instructor,41,Instrucciones,97,Capital Humano,sicpro_app_instrucciones.grupo_app_instruciones_responsable,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
148,185,CMI: Rol Usuario,CMI,Usuario,142,Administrativos,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_usuario_vertodo,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,47,Ejecutor,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_ejecutor,110,ROLE_NAME_EXACT;PRIVILEGE_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,37,Ejecutor,10,Gestor Documental,107,Servicios Corporativos,sicpro_app_gestor_documental.group_document_manager,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,48,Responsable,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_responsable,60,PRIVILEGE_EXACT;IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,51,Ejecutor,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,69,Ejecutor,22,Seguridad y Salud,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_seguridad_salud,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,72,Ejecutor,23,Ejecutor,109,Control de la información,sicpro_app_control_informacion.grupo_control_informacion_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,87,Ejecutor,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,109,Ejecutor,34,Soporte,113,Soporte Técnico,sicpro_app_soporte.group_soporte_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,114,Ejecutor,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,118,Ejecutor,37,Piquera,98,Transportación,sicpro_app_transporte.grupo_app_transporte_piquera_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,120,Ejecutor,38,Víveres Logística,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_resumen_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,124,Ejecutor,39,Víveres Áreas,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_areas_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,127,Ejecutor,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,145,Ejecutor,45,Inversionistas,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_iniciativas_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,147,Ejecutor,46,Negociación,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_negocio_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,148,Ejecutor,47,Revisión del Negocio,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_negocio_pg_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,149,Ejecutor,48,Distribuidores,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_ejecutor_ejecutor,60,ROLE_NAME_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,46,Usuarios,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_usuario,50,PRIVILEGE_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,49,Administrador,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_admin,50,PRIVILEGE_EXACT;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,101,Ejecutor de Servicios,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_ejecutor_servicios,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,102,Ejecutor Corporativo,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_ejecutor_interno,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,106,Ejecutor de Solicitud,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_ejecutor,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,164,Gestión del Ejecutor,53,Transferencias,104,Gestión de Gastos,sicpro_app_transferencias_gastos.grupo_transferencias_ejecutores_procesos,35,ROLE_NAME_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,1,Role / User,,,,,base.group_user,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,2,Access Rights,,,,,base.group_erp_manager,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,3,Bypass HTML Field Sanitize,,,,,base.group_sanitize_override,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,4,Role / Administrator,,,,,base.group_system,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,5,Multi Companies,,,,,base.group_multi_company,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,6,Multi Currencies,,,,,base.group_multi_currency,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,7,Technical Features,,,,,base.group_no_one,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,10,Role / Portal,,,,,base.group_portal,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,11,Role / Public,,,,,base.group_public,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,12,Default access for new users,,,,,base.default_user_group,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,13,Technical Documentation,,,,,api_doc.group_allow_doc,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,15,Mail Template Editor,,,,,mail.group_mail_template_editor,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,16,Receive notifications in Odoo,,,,,mail.group_mail_notification_type_inbox,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,25,Menus y Accesos Obsoletos,,,,,sicpro_app_administracion.grupo_app_administracion_obsoletos,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,26,Manage Multiple Units of Measure,,,,,uom.group_uom,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,27,Analytic Accounting,,,,,analytic.group_analytic_accounting,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,32,Use Stages on Project,,,,,project.group_project_stages,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,33,Use Recurring Tasks,,,,,project.group_project_recurring_tasks,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,34,Use Task Dependencies,,,,,project.group_project_task_dependencies,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,35,Use Milestones,,,,,project.group_project_milestone,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,44,Consultas Postgres,,,,,sicpro_modulo_querydb.group_querydeluxe,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,52,Responsable,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,70,Responsable,22,Seguridad y Salud,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_seguridad_salud_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,88,Responsable,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,110,Responsable,34,Soporte,113,Soporte Técnico,sicpro_app_soporte.group_soporte_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,115,Responsable,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,121,Responsable,38,Víveres Logística,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_resumen_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,125,Jefe,39,Víveres Áreas,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_areas_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,128,Responsable,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
149,186,CMI: Rol Ejecutor,CMI,Ejecutor,146,Territorial,45,Inversionistas,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_iniciativas_territorios,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,48,Responsable,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_responsable,110,ROLE_NAME_EXACT;PRIVILEGE_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,39,Responsable,11,Salón de Clases,107,Servicios Corporativos,sicpro_app_salon_clases.grupo_app_salon_clases_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,49,Administrador,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_admin,60,PRIVILEGE_EXACT;IMPLIED_COMMON:responsable;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,52,Responsable,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,57,Responsable,18,Trabajadores,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,60,Responsable,19,Equipo Técnico,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_equipos_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,65,Responsable,20,Disciplinarias,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_disciplina_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,68,Responsable,21,Capacitación,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_capacitacion_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,70,Responsable,22,Seguridad y Salud,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_seguridad_salud_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,75,Responsable,25,Control,109,Control de la información,sicpro_app_control_informacion.grupo_control_informacion_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,78,Responsable,26,Credenciales,97,Capital Humano,sicpro_app_credenciales.grupo_app_credenciales_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,82,Responsable,27,Medios Informáticos,112,Informática,sicpro_app_medios_informaticos.grupo_app_medios_informaticos_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,88,Responsable,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,93,Responsable,30,Repositorio DVPE.,107,Servicios Corporativos,sicpro_app_repositorio_institucional.group_repositorio_institucional_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,98,Responsable,31,Reuniones,105,Gestión de Reuniones,sicpro_app_reuniones.group_reuniones_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,103,Responsable,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
150,187,CMI: Rol Responsable,CMI,Responsable,110,Responsable,34,Soporte,113,Soporte Técnico,sicpro_app_soporte.group_soporte_responsable,60,ROLE_NAME_EXACT;HAS_XMLID_19
