 user_id |     login      | active |                        table_name                        |            column_name            | referencias 
       1 | __system__     | f      | calendar_cargos_externos                                 | write_uid                         |           1
       1 | __system__     | f      | calendar_cumplimiento_reporte                            | create_uid                        |           1
       1 | __system__     | f      | calendar_cumplimiento_reporte                            | write_uid                         |           1
       1 | __system__     | f      | calendar_dirige_res_users_rel                            | res_users_id                      |           1
       1 | __system__     | f      | calendar_event                                           | create_uid                        |           1
       1 | __system__     | f      | calendar_event                                           | user_id                           |           1
       1 | __system__     | f      | calendar_event                                           | write_uid                         |           1
       1 | __system__     | f      | calendar_event_type                                      | create_uid                        |           1
       1 | __system__     | f      | calendar_event_type                                      | write_uid                         |           1
       1 | __system__     | f      | calendar_filters                                         | create_uid                        |           1
       1 | __system__     | f      | calendar_filters                                         | user_id                           |           1
       1 | __system__     | f      | calendar_filters                                         | write_uid                         |           1
       1 | __system__     | f      | calendar_modificar_tarea_res_users_rel                   | res_users_id                      |           1
       1 | __system__     | f      | calendar_pie_firmas                                      | create_uid                        |           1
       1 | __system__     | f      | calendar_pie_firmas                                      | name                              |           1
       1 | __system__     | f      | calendar_pie_firmas                                      | write_uid                         |           1
       1 | __system__     | f      | calendar_plan_reporte                                    | create_uid                        |           1
       1 | __system__     | f      | calendar_plan_reporte                                    | write_uid                         |           1
       1 | __system__     | f      | calendar_recurrence                                      | create_uid                        |           1
       1 | __system__     | f      | calendar_recurrence                                      | write_uid                         |           1
       1 | __system__     | f      | calendar_tareas_principales_generales                    | create_uid                        |           1
       1 | __system__     | f      | calendar_tareas_principales_generales                    | write_uid                         |           1
       1 | __system__     | f      | calendar_tipo_calendario                                 | create_uid                        |           1
       1 | __system__     | f      | calendar_tipo_calendario                                 | write_uid                         |           1
       1 | __system__     | f      | change_password_user                                     | create_uid                        |           1
       1 | __system__     | f      | change_password_user                                     | user_id                           |           1
       1 | __system__     | f      | change_password_user                                     | write_uid                         |           1
       1 | __system__     | f      | change_password_wizard                                   | create_uid                        |           1
       1 | __system__     | f      | change_password_wizard                                   | write_uid                         |           1
       1 | __system__     | f      | decimal_precision                                        | create_uid                        |           1
       1 | __system__     | f      | decimal_precision                                        | write_uid                         |           1
       1 | __system__     | f      | decision_participantes_user                              | res_users_id                      |           1
       1 | __system__     | f      | decision_responsable_user                                | res_users_id                      |           1
       1 | __system__     | f      | digest_digest                                            | create_uid                        |           1
       1 | __system__     | f      | digest_digest                                            | write_uid                         |           1
       1 | __system__     | f      | digest_digest_res_users_rel                              | res_users_id                      |           1
       1 | __system__     | f      | digest_tip                                               | create_uid                        |           1
       1 | __system__     | f      | digest_tip                                               | write_uid                         |           1
       1 | __system__     | f      | digest_tip_res_users_rel                                 | res_users_id                      |           1
       1 | __system__     | f      | fetchmail_server                                         | create_uid                        |           1
       1 | __system__     | f      | fetchmail_server                                         | write_uid                         |           1
       1 | __system__     | f      | gamification_badge                                       | create_uid                        |           1
       1 | __system__     | f      | gamification_badge                                       | write_uid                         |           1
       1 | __system__     | f      | gamification_badge_user                                  | create_uid                        |           1
       1 | __system__     | f      | gamification_badge_user                                  | sender_id                         |           1
       1 | __system__     | f      | gamification_badge_user                                  | user_id                           |           1
       1 | __system__     | f      | gamification_badge_user                                  | write_uid                         |           1
       1 | __system__     | f      | gamification_badge_user_wizard                           | create_uid                        |           1
       1 | __system__     | f      | gamification_badge_user_wizard                           | user_id                           |           1
       1 | __system__     | f      | gamification_badge_user_wizard                           | write_uid                         |           1
       1 | __system__     | f      | gamification_challenge                                   | create_uid                        |           1
       1 | __system__     | f      | gamification_challenge                                   | manager_id                        |           1
       1 | __system__     | f      | gamification_challenge                                   | write_uid                         |           1
       1 | __system__     | f      | gamification_challenge_line                              | create_uid                        |           1
       1 | __system__     | f      | gamification_challenge_line                              | write_uid                         |           1
       1 | __system__     | f      | gamification_challenge_users_rel                         | res_users_id                      |           1
       1 | __system__     | f      | gamification_goal                                        | create_uid                        |           1
       1 | __system__     | f      | gamification_goal                                        | user_id                           |           1
       1 | __system__     | f      | gamification_goal                                        | write_uid                         |           1
       1 | __system__     | f      | gamification_goal_definition                             | create_uid                        |           1
       1 | __system__     | f      | gamification_goal_definition                             | write_uid                         |           1
       1 | __system__     | f      | gamification_goal_wizard                                 | create_uid                        |           1
       1 | __system__     | f      | gamification_goal_wizard                                 | write_uid                         |           1
       1 | __system__     | f      | gamification_invited_user_ids_rel                        | res_users_id                      |           1
       1 | __system__     | f      | gamification_karma_rank                                  | create_uid                        |           1
       1 | __system__     | f      | gamification_karma_rank                                  | write_uid                         |           1
       1 | __system__     | f      | gamification_karma_tracking                              | create_uid                        |           1
       1 | __system__     | f      | gamification_karma_tracking                              | user_id                           |           1
       1 | __system__     | f      | gamification_karma_tracking                              | write_uid                         |           1
       1 | __system__     | f      | iap_account                                              | create_uid                        |           1
       1 | __system__     | f      | iap_account                                              | write_uid                         |           1
       1 | __system__     | f      | image_importer_wizard                                    | create_uid                        |           1
       1 | __system__     | f      | image_importer_wizard                                    | write_uid                         |           1
       1 | __system__     | f      | internos_solicitudes_cancelado                           | create_uid                        |           1
       1 | __system__     | f      | internos_solicitudes_cancelado                           | write_uid                         |           1
       1 | __system__     | f      | internos_solicitudes_rechazado_revision                  | create_uid                        |           1
